Version 2.0
========================================================================
Instructions:
Dimension: Enter "2" for 2D, "3" for 3D (Integer)
Particles: Number of particles to read from this file (Integer)
For each variable, enter whether it will be read from the file
("T" to be read (True), "F" to not be read (False)). When not read, enter the
default values assign to all particles.
Coordinates are always read (X,Y in 2D, X,Y,Z in 3D)
Phase_ID, Diameter, Density, Temperature are scalars
Velocity requires U,V in 2D, U,V,W in 3D
Temperature is only read/set if the energy equation is solved
Species are only read/set if the species equations are solved, and requires 
all species to be set (if phase 1 has 2 species and phase 2 has 4 species,
all particles must have 4 entries, even phase 1 particles (pad list with zeros)
User scalars need DES_USR_VAR_SIZE values
Data starts at line 35. Each column correspond to a variable.
========================================================================
Dimension:    3
Particles:    35361
========================================================================
Variable      Read(T/F)     Default value (when Read=F)
========================================================================
Coordinates:     T          Must always be T
Phase_ID:        F          1
Diameter:        T          
Density:         F          2500.0
Velocity:        F          0.0 0.0 0.0
Temperature:     T          (Ignored if energy eq. is not solved)
Species:         T          (Ignored if species eq. are not solved) 
User_Scalar:     T          (Ignored if no user scalars are defined)
========================================================================
    X (m)           Y (m)           Z (m)       Diameter (m)
========================================================================
-5.58953E-02	-8.18026E-01	-2.21670E-01	8.11314E-03
-4.07146E-02	-8.19838E-01	-2.22609E-01	9.72259E-03
-3.13991E-02	-8.34679E-01	-2.11146E-01	9.21096E-03
-2.60162E-02	-8.41073E-01	-2.05317E-01	1.11719E-02
-1.76779E-02	-8.38359E-01	-2.09604E-01	8.36717E-03
-4.81157E-03	-8.45246E-01	-2.03243E-01	9.66474E-03
2.44703E-03	-8.42049E-01	-1.97154E-01	1.03988E-02
7.52588E-03	-8.43546E-01	-1.87506E-01	1.16552E-02
2.21045E-03	-8.39352E-01	-2.07287E-01	1.04154E-02
2.61463E-02	-8.39501E-01	-2.07878E-01	9.19843E-03
4.21079E-02	-8.36447E-01	-2.06535E-01	9.59826E-03
3.48203E-02	-8.31358E-01	-1.88990E-01	1.06673E-02
5.16655E-02	-8.33514E-01	-2.05808E-01	1.04744E-02
5.60138E-02	-8.19890E-01	-2.19146E-01	9.13781E-03
4.68439E-02	-8.17081E-01	-2.05289E-01	1.06929E-02
5.80097E-02	-8.12802E-01	-2.02789E-01	1.18787E-02
6.98887E-02	-8.22171E-01	-2.13386E-01	9.29658E-03
-8.58509E-02	-8.22071E-01	-2.07575E-01	9.12569E-03
-7.11019E-02	-8.22745E-01	-2.12438E-01	9.45151E-03
-7.18314E-02	-8.32245E-01	-2.03199E-01	9.47315E-03
-6.37510E-02	-8.28510E-01	-1.98506E-01	1.01481E-02
-4.85614E-02	-8.32152E-01	-2.08531E-01	1.03511E-02
-4.82493E-02	-8.25015E-01	-2.15980E-01	9.43535E-03
-3.99116E-02	-8.29439E-01	-2.13358E-01	1.01728E-02
-3.74160E-02	-8.35026E-01	-1.92815E-01	1.00360E-02
-1.49615E-02	-8.44654E-01	-2.02996E-01	1.06805E-02
-2.52387E-02	-8.50030E-01	-1.98884E-01	1.09877E-02
-9.26628E-03	-8.47520E-01	-1.94495E-01	1.05742E-02
-4.53356E-04	-8.52341E-01	-1.97472E-01	1.04310E-02
1.07872E-02	-8.52278E-01	-1.95211E-01	1.25401E-02
9.93759E-03	-8.44711E-01	-2.03446E-01	9.90338E-03
2.91513E-02	-8.46216E-01	-1.96137E-01	1.06193E-02
3.79394E-02	-8.41130E-01	-1.92447E-01	1.10398E-02
4.32731E-02	-8.43486E-01	-2.00578E-01	9.03254E-03
5.17271E-02	-8.41287E-01	-2.00420E-01	8.44925E-03
5.65957E-02	-8.38776E-01	-1.92578E-01	1.06949E-02
6.60153E-02	-8.41152E-01	-1.96062E-01	9.97275E-03
7.13306E-02	-8.33740E-01	-2.00990E-01	1.07710E-02
7.50664E-02	-8.27071E-01	-2.07456E-01	9.27045E-03
9.30000E-02	-8.19864E-01	-2.06611E-01	8.47213E-03
-9.04852E-02	-8.19963E-01	-1.83016E-01	1.05436E-02
-8.78173E-02	-8.33048E-01	-1.95965E-01	9.36183E-03
-7.36144E-02	-8.22611E-01	-1.92138E-01	1.12439E-02
-7.17367E-02	-8.33565E-01	-1.93030E-01	1.10676E-02
-5.15447E-02	-8.38933E-01	-2.01897E-01	9.46536E-03
-6.51333E-02	-8.37763E-01	-2.00048E-01	8.85757E-03
-5.15922E-02	-8.36609E-01	-1.86536E-01	1.12617E-02
-3.93416E-02	-8.37260E-01	-2.05425E-01	1.10389E-02
-3.89974E-02	-8.45145E-01	-1.91189E-01	1.07495E-02
-3.45458E-02	-8.45376E-01	-2.00622E-01	1.01211E-02
-2.41764E-02	-8.51628E-01	-1.87975E-01	1.12114E-02
-7.76091E-03	-8.57265E-01	-1.82824E-01	1.08309E-02
-4.67803E-03	-8.66365E-01	-1.87181E-01	1.03036E-02
3.05109E-03	-8.60287E-01	-1.91232E-01	1.09751E-02
2.55503E-02	-8.61985E-01	-1.91380E-01	8.77955E-03
2.06884E-02	-8.57486E-01	-1.84608E-01	1.02139E-02
3.20370E-02	-8.55746E-01	-1.93707E-01	9.90214E-03
2.37699E-02	-8.48404E-01	-1.87761E-01	9.78099E-03
5.01167E-02	-8.48389E-01	-1.93929E-01	1.10673E-02
5.57764E-02	-8.55260E-01	-1.88816E-01	8.83568E-03
6.02972E-02	-8.48178E-01	-1.92491E-01	9.53042E-03
6.43770E-02	-8.40578E-01	-1.77019E-01	1.10343E-02
7.62064E-02	-8.40297E-01	-1.93798E-01	1.09997E-02
7.76099E-02	-8.29585E-01	-1.87147E-01	1.08405E-02
9.00449E-02	-8.28505E-01	-1.98819E-01	9.84597E-03
1.02797E-01	-8.32995E-01	-1.87847E-01	1.02998E-02
-1.12835E-01	-8.33557E-01	-1.83364E-01	8.84896E-03
-9.57305E-02	-8.34012E-01	-1.91317E-01	9.10596E-03
-7.90483E-02	-8.33413E-01	-1.81474E-01	1.02248E-02
-6.77253E-02	-8.43994E-01	-1.92910E-01	1.08259E-02
-7.09650E-02	-8.46010E-01	-1.83170E-01	1.01125E-02
-6.59040E-02	-8.52575E-01	-1.88077E-01	9.22386E-03
-5.10603E-02	-8.47664E-01	-1.96288E-01	7.78563E-03
-4.91129E-02	-8.59043E-01	-1.86805E-01	1.02871E-02
-4.43487E-02	-8.53574E-01	-1.92979E-01	8.73393E-03
-3.40296E-02	-8.53932E-01	-1.94260E-01	1.03710E-02
-3.05011E-02	-8.61998E-01	-1.89924E-01	9.27139E-03
-1.99883E-02	-8.62305E-01	-1.89181E-01	1.18781E-02
-1.36722E-02	-8.69812E-01	-1.85229E-01	9.38634E-03
1.08505E-03	-8.63690E-01	-1.78347E-01	1.15013E-02
1.56743E-02	-8.61207E-01	-1.91841E-01	8.93316E-03
1.25531E-02	-8.63575E-01	-1.75312E-01	1.23147E-02
2.00032E-02	-8.67443E-01	-1.86194E-01	9.99945E-03
3.05994E-02	-8.54633E-01	-1.83658E-01	1.05220E-02
4.07511E-02	-8.58267E-01	-1.90554E-01	8.50145E-03
4.08141E-02	-8.49413E-01	-1.85440E-01	1.08030E-02
5.26636E-02	-8.52296E-01	-1.75650E-01	1.06968E-02
5.84152E-02	-8.59911E-01	-1.80878E-01	9.74076E-03
6.40820E-02	-8.41882E-01	-1.86893E-01	8.89783E-03
7.26937E-02	-8.38504E-01	-1.83686E-01	1.07179E-02
8.44353E-02	-8.43029E-01	-1.89217E-01	8.56872E-03
8.60497E-02	-8.36373E-01	-1.82802E-01	1.02421E-02
9.09601E-02	-8.32943E-01	-1.74617E-01	1.00660E-02
1.10386E-01	-8.30368E-01	-1.80768E-01	1.11155E-02
-1.29112E-01	-8.20032E-01	-1.74019E-01	1.17011E-02
-1.10987E-01	-8.30406E-01	-1.68837E-01	1.07379E-02
-1.00332E-01	-8.30405E-01	-1.68141E-01	1.06207E-02
-1.03079E-01	-8.41208E-01	-1.81193E-01	8.60529E-03
-9.01717E-02	-8.31925E-01	-1.83752E-01	1.01485E-02
-7.74263E-02	-8.41856E-01	-1.93193E-01	9.06856E-03
-8.16522E-02	-8.42696E-01	-1.78935E-01	9.74029E-03
-7.55570E-02	-8.49902E-01	-1.74351E-01	1.12637E-02
-6.66668E-02	-8.55831E-01	-1.72370E-01	1.02260E-02
-5.99777E-02	-8.54679E-01	-1.80362E-01	1.07559E-02
-4.25640E-02	-8.63120E-01	-1.80159E-01	1.00888E-02
-3.95740E-02	-8.60114E-01	-1.88918E-01	9.38256E-03
-3.58521E-02	-8.67611E-01	-1.84826E-01	8.61006E-03
-2.73376E-02	-8.64525E-01	-1.80222E-01	1.17693E-02
-2.43867E-02	-8.74315E-01	-1.82061E-01	9.04870E-03
-5.13733E-03	-8.74755E-01	-1.80838E-01	1.05293E-02
3.27232E-03	-8.63862E-01	-1.67555E-01	1.01707E-02
3.48710E-03	-8.72750E-01	-1.72489E-01	1.01711E-02
1.52971E-02	-8.74619E-01	-1.81371E-01	9.75733E-03
3.38959E-02	-8.63641E-01	-1.87311E-01	1.01033E-02
2.45077E-02	-8.58588E-01	-1.74623E-01	1.13016E-02
3.92977E-02	-8.57311E-01	-1.79390E-01	9.32504E-03
4.76588E-02	-8.57275E-01	-1.84359E-01	1.01763E-02
6.48361E-02	-8.65881E-01	-1.78002E-01	8.78480E-03
6.33102E-02	-8.55952E-01	-1.87956E-01	6.42685E-03
7.36537E-02	-8.51972E-01	-1.75204E-01	9.70799E-03
8.36803E-02	-8.51869E-01	-1.83246E-01	8.29138E-03
9.08183E-02	-8.43304E-01	-1.73227E-01	1.08447E-02
9.05315E-02	-8.46067E-01	-1.83160E-01	9.66332E-03
1.14086E-01	-8.38749E-01	-1.75776E-01	9.76293E-03
1.21371E-01	-8.33086E-01	-1.78388E-01	9.43046E-03
1.29472E-01	-8.28101E-01	-1.79108E-01	9.65826E-03
-1.22245E-01	-8.28481E-01	-1.68127E-01	1.21522E-02
-1.29771E-01	-8.35494E-01	-1.70189E-01	8.83514E-03
-1.10931E-01	-8.39832E-01	-1.77027E-01	9.22568E-03
-1.03998E-01	-8.39317E-01	-1.70823E-01	9.43954E-03
-9.70908E-02	-8.35356E-01	-1.77166E-01	9.66825E-03
-9.51041E-02	-8.45506E-01	-1.75308E-01	1.13637E-02
-8.52743E-02	-8.46344E-01	-1.69823E-01	1.12347E-02
-8.31341E-02	-8.55591E-01	-1.79187E-01	1.00251E-02
-6.76862E-02	-8.61481E-01	-1.80596E-01	9.85434E-03
-5.59452E-02	-8.63996E-01	-1.82241E-01	8.95887E-03
-4.96116E-02	-8.55797E-01	-1.76335E-01	1.16802E-02
-3.30533E-02	-8.55424E-01	-1.83064E-01	1.04874E-02
-4.06892E-02	-8.72496E-01	-1.79229E-01	9.13665E-03
-3.18464E-02	-8.74861E-01	-1.75892E-01	1.03577E-02
-2.43091E-02	-8.81737E-01	-1.74284E-01	1.02756E-02
-1.54362E-02	-8.77095E-01	-1.78205E-01	1.12572E-02
-7.11236E-03	-8.73208E-01	-1.70227E-01	1.13190E-02
-9.02402E-05	-8.81297E-01	-1.75414E-01	9.27143E-03
1.24481E-02	-8.71650E-01	-1.66749E-01	1.12346E-02
9.06242E-03	-8.80037E-01	-1.76592E-01	9.40436E-03
2.88176E-02	-8.71280E-01	-1.82691E-01	1.04824E-02
4.24549E-02	-8.65999E-01	-1.84263E-01	8.71969E-03
4.72526E-02	-8.72879E-01	-1.76437E-01	9.49519E-03
5.75815E-02	-8.60636E-01	-1.70389E-01	1.13507E-02
6.64194E-02	-8.59279E-01	-1.62805E-01	1.19702E-02
7.33042E-02	-8.64583E-01	-1.76543E-01	8.62618E-03
8.28773E-02	-8.53132E-01	-1.71968E-01	9.99760E-03
8.99615E-02	-8.53471E-01	-1.77910E-01	8.53395E-03
9.90126E-02	-8.46911E-01	-1.77773E-01	9.25667E-03
9.98014E-02	-8.46542E-01	-1.63363E-01	1.18410E-02
1.15607E-01	-8.44947E-01	-1.69265E-01	8.47679E-03
1.20476E-01	-8.36438E-01	-1.69092E-01	9.30244E-03
1.23038E-01	-8.29138E-01	-1.59038E-01	9.98488E-03
1.42921E-01	-8.29145E-01	-1.65248E-01	8.68895E-03
-1.44450E-01	-8.26991E-01	-1.66102E-01	9.07682E-03
-1.30664E-01	-8.24280E-01	-1.54119E-01	1.05633E-02
-1.17240E-01	-8.34625E-01	-1.59807E-01	1.08348E-02
-1.15339E-01	-8.39736E-01	-1.68580E-01	9.86598E-03
-1.10774E-01	-8.47573E-01	-1.69884E-01	8.48462E-03
-1.03776E-01	-8.52560E-01	-1.69417E-01	8.74846E-03
-9.15900E-02	-8.55181E-01	-1.74511E-01	9.33423E-03
-8.53357E-02	-8.55967E-01	-1.65199E-01	1.01643E-02
-7.75721E-02	-8.64423E-01	-1.61073E-01	9.14898E-03
-7.65564E-02	-8.62182E-01	-1.77677E-01	8.82768E-03
-6.11830E-02	-8.65988E-01	-1.74683E-01	9.92599E-03
-4.88424E-02	-8.53869E-01	-1.65170E-01	1.11038E-02
-4.96021E-02	-8.64703E-01	-1.70079E-01	1.00978E-02
-4.85118E-02	-8.77064E-01	-1.72440E-01	8.69063E-03
-4.05328E-02	-8.79012E-01	-1.73734E-01	7.93602E-03
-2.38335E-02	-8.72715E-01	-1.69292E-01	1.03805E-02
-1.58228E-02	-8.78557E-01	-1.67924E-01	9.65301E-03
-1.10084E-02	-8.81937E-01	-1.60258E-01	9.72969E-03
-9.01438E-03	-8.83516E-01	-1.72817E-01	9.87600E-03
-1.14137E-04	-8.87888E-01	-1.68409E-01	1.00023E-02
7.82535E-03	-8.81559E-01	-1.66828E-01	1.05743E-02
2.38381E-02	-8.73076E-01	-1.65449E-01	1.04413E-02
3.10626E-02	-8.74412E-01	-1.72947E-01	1.05119E-02
4.05793E-02	-8.69522E-01	-1.68752E-01	1.19748E-02
5.68846E-02	-8.70484E-01	-1.74921E-01	1.04163E-02
6.77302E-02	-8.67872E-01	-1.69383E-01	9.88454E-03
7.73906E-02	-8.69246E-01	-1.69961E-01	9.48577E-03
6.14910E-02	-8.50921E-01	-1.53539E-01	1.03622E-02
8.90774E-02	-8.48811E-01	-1.64433E-01	1.01971E-02
9.53065E-02	-8.52170E-01	-1.71005E-01	9.16396E-03
1.01600E-01	-8.57142E-01	-1.65336E-01	1.00412E-02
1.07445E-01	-8.51744E-01	-1.57120E-01	1.04996E-02
1.17044E-01	-8.51744E-01	-1.60510E-01	9.87118E-03
1.20722E-01	-8.40607E-01	-1.50518E-01	1.17046E-02
1.23692E-01	-8.29728E-01	-1.48568E-01	1.10361E-02
1.50313E-01	-8.30933E-01	-1.55826E-01	8.47744E-03
1.34177E-01	-8.18721E-01	-1.52883E-01	1.20692E-02
-1.40311E-01	-8.33864E-01	-1.61794E-01	8.76026E-03
-1.38907E-01	-8.40290E-01	-1.55180E-01	8.62006E-03
-1.19207E-01	-8.33500E-01	-1.44993E-01	1.28738E-02
-1.19103E-01	-8.42679E-01	-1.52645E-01	1.10611E-02
-1.10306E-01	-8.55003E-01	-1.62963E-01	8.32772E-03
-9.73886E-02	-8.48805E-01	-1.52836E-01	1.23106E-02
-8.25692E-02	-8.57788E-01	-1.55471E-01	1.04160E-02
-8.60301E-02	-8.61763E-01	-1.72417E-01	8.43529E-03
-7.45821E-02	-8.57276E-01	-1.49220E-01	9.95791E-03
-6.90225E-02	-8.66820E-01	-1.57633E-01	9.89960E-03
-7.05069E-02	-8.67728E-01	-1.74070E-01	9.10215E-03
-5.89894E-02	-8.74429E-01	-1.59421E-01	9.36273E-03
-5.63243E-02	-8.73666E-01	-1.73348E-01	8.46315E-03
-4.35213E-02	-8.81074E-01	-1.65134E-01	1.07579E-02
-3.40108E-02	-8.78155E-01	-1.61424E-01	1.05156E-02
-3.34612E-02	-8.83231E-01	-1.70646E-01	9.67372E-03
-2.53747E-02	-8.92287E-01	-1.63789E-01	1.03837E-02
-1.83929E-02	-8.87650E-01	-1.69061E-01	9.45290E-03
-8.05321E-04	-8.82788E-01	-1.57698E-01	1.14031E-02
6.38240E-03	-8.90014E-01	-1.61068E-01	1.01122E-02
1.71737E-02	-8.89262E-01	-1.66815E-01	1.03224E-02
2.35273E-02	-8.78412E-01	-1.78134E-01	9.50766E-03
2.76399E-02	-8.84170E-01	-1.71190E-01	1.03198E-02
3.94195E-02	-8.80263E-01	-1.71222E-01	1.01964E-02
5.09203E-02	-8.74801E-01	-1.66797E-01	1.15358E-02
6.18932E-02	-8.76110E-01	-1.67581E-01	1.06443E-02
5.90089E-02	-8.67761E-01	-1.61696E-01	1.06854E-02
7.16251E-02	-8.75729E-01	-1.65694E-01	9.19799E-03
7.18340E-02	-8.53325E-01	-1.54737E-01	1.08581E-02
9.28129E-02	-8.60555E-01	-1.68644E-01	8.97309E-03
9.63493E-02	-8.64908E-01	-1.60142E-01	1.14060E-02
1.01192E-01	-8.58639E-01	-1.51598E-01	1.12262E-02
1.15335E-01	-8.50275E-01	-1.50915E-01	9.85820E-03
1.15033E-01	-8.45264E-01	-1.41613E-01	1.13947E-02
1.29048E-01	-8.39004E-01	-1.64818E-01	1.05320E-02
1.35528E-01	-8.40570E-01	-1.57153E-01	9.81988E-03
1.33712E-01	-8.27019E-01	-1.44948E-01	1.09693E-02
1.43476E-01	-8.28641E-01	-1.49450E-01	1.08385E-02
-1.53914E-01	-8.31036E-01	-1.51288E-01	9.26956E-03
-1.46226E-01	-8.35913E-01	-1.53101E-01	8.95256E-03
-1.27105E-01	-8.41239E-01	-1.38249E-01	1.09906E-02
-1.28719E-01	-8.41464E-01	-1.48568E-01	9.98838E-03
-1.16229E-01	-8.44591E-01	-1.40638E-01	1.17339E-02
-1.22201E-01	-8.44969E-01	-1.63620E-01	1.00543E-02
-1.10925E-01	-8.49745E-01	-1.52549E-01	1.05984E-02
-1.01736E-01	-8.59230E-01	-1.62609E-01	1.07999E-02
-9.51863E-02	-8.66688E-01	-1.60682E-01	9.45023E-03
-7.91765E-02	-8.67365E-01	-1.70425E-01	9.75440E-03
-7.27336E-02	-8.73605E-01	-1.67430E-01	9.19749E-03
-6.84721E-02	-8.76478E-01	-1.59439E-01	9.86561E-03
-6.36168E-02	-8.74970E-01	-1.51180E-01	9.58443E-03
-5.64295E-02	-8.73535E-01	-1.44455E-01	1.03369E-02
-6.16519E-02	-8.84007E-01	-1.59895E-01	1.05594E-02
-3.96172E-02	-8.84368E-01	-1.55833E-01	9.62967E-03
-3.71243E-02	-8.89006E-01	-1.63841E-01	9.65835E-03
-3.30450E-02	-8.95883E-01	-1.57803E-01	1.03906E-02
-1.63894E-02	-8.96344E-01	-1.59105E-01	1.14584E-02
-9.55665E-03	-8.90521E-01	-1.65422E-01	1.05472E-02
-3.24109E-03	-8.96460E-01	-1.59933E-01	1.00169E-02
5.68126E-03	-8.99037E-01	-1.58120E-01	8.94639E-03
1.70334E-02	-8.80115E-01	-1.71123E-01	9.95204E-03
2.20102E-02	-8.82217E-01	-1.61386E-01	9.93815E-03
2.65476E-02	-8.91648E-01	-1.64825E-01	9.44449E-03
3.61345E-02	-8.87751E-01	-1.64696E-01	1.06069E-02
4.61628E-02	-8.84478E-01	-1.64617E-01	1.04938E-02
5.62336E-02	-8.83300E-01	-1.62613E-01	1.01872E-02
6.62941E-02	-8.82179E-01	-1.60029E-01	1.06995E-02
8.19846E-02	-8.73358E-01	-1.62424E-01	1.00036E-02
7.93581E-02	-8.60666E-01	-1.52407E-01	1.06870E-02
9.18536E-02	-8.62408E-01	-1.50429E-01	9.10737E-03
1.05277E-01	-8.68396E-01	-1.51839E-01	1.00641E-02
1.10107E-01	-8.61496E-01	-1.56219E-01	8.92527E-03
1.15345E-01	-8.61906E-01	-1.31382E-01	9.63830E-03
1.22595E-01	-8.55524E-01	-1.53787E-01	9.09705E-03
1.27005E-01	-8.49561E-01	-1.46716E-01	1.14701E-02
1.36529E-01	-8.53434E-01	-1.42679E-01	1.07062E-02
1.34015E-01	-8.22367E-01	-1.35063E-01	1.09396E-02
1.53480E-01	-8.33817E-01	-1.47847E-01	9.63020E-03
1.61738E-01	-8.27020E-01	-1.47825E-01	1.00509E-02
-1.59852E-01	-8.29638E-01	-1.36531E-01	9.28467E-03
-1.61783E-01	-8.27687E-01	-1.47574E-01	9.38372E-03
-1.47991E-01	-8.40635E-01	-1.46415E-01	7.81677E-03
-1.39145E-01	-8.39720E-01	-1.45620E-01	1.00501E-02
-1.33556E-01	-8.49111E-01	-1.41337E-01	1.03286E-02
-1.27517E-01	-8.48969E-01	-1.55605E-01	1.07980E-02
-1.20183E-01	-8.52847E-01	-1.49444E-01	9.90421E-03
-1.12436E-01	-8.60201E-01	-1.56140E-01	8.67514E-03
-1.03126E-01	-8.66446E-01	-1.55722E-01	9.29498E-03
-8.89575E-02	-8.72956E-01	-1.59393E-01	8.42634E-03
-8.16650E-02	-8.73272E-01	-1.64166E-01	8.18301E-03
-7.29666E-02	-8.67753E-01	-1.47794E-01	1.14898E-02
-7.71447E-02	-8.79395E-01	-1.60641E-01	8.64153E-03
-5.79784E-02	-8.83581E-01	-1.49958E-01	1.06876E-02
-5.53326E-02	-8.96080E-01	-1.50874E-01	9.46077E-03
-5.17070E-02	-8.81494E-01	-1.58694E-01	1.01095E-02
-3.62998E-02	-8.99824E-01	-1.49031E-01	9.94885E-03
-4.63737E-02	-8.89474E-01	-1.60384E-01	9.39947E-03
-9.16096E-03	-9.01861E-01	-1.56262E-01	7.62029E-03
-8.78010E-03	-8.89832E-01	-1.53642E-01	1.13697E-02
7.29702E-04	-8.94769E-01	-1.50329E-01	1.10721E-02
5.79305E-03	-9.00747E-01	-1.43086E-01	1.02727E-02
7.60428E-03	-9.05331E-01	-1.52224E-01	8.77327E-03
1.37078E-02	-8.96139E-01	-1.60964E-01	9.07207E-03
2.11427E-02	-8.91316E-01	-1.55955E-01	1.13514E-02
2.93732E-02	-8.86414E-01	-1.58457E-01	8.01186E-03
4.30984E-02	-8.92077E-01	-1.58551E-01	9.92568E-03
6.05665E-02	-8.89101E-01	-1.56753E-01	8.45280E-03
6.35449E-02	-8.81033E-01	-1.44006E-01	1.03275E-02
7.09690E-02	-8.79938E-01	-1.50963E-01	1.02636E-02
7.79743E-02	-8.71706E-01	-1.52313E-01	1.16146E-02
8.95437E-02	-8.74926E-01	-1.57536E-01	7.82074E-03
1.01818E-01	-8.76117E-01	-1.46353E-01	1.01773E-02
1.05008E-01	-8.63757E-01	-1.41812E-01	1.20700E-02
1.15083E-01	-8.66656E-01	-1.39600E-01	9.39327E-03
1.23345E-01	-8.68575E-01	-1.29524E-01	1.06044E-02
1.21730E-01	-8.62197E-01	-1.48128E-01	8.49593E-03
1.32309E-01	-8.51256E-01	-1.32837E-01	1.11693E-02
1.38724E-01	-8.45562E-01	-1.48931E-01	9.88037E-03
1.41930E-01	-8.36268E-01	-1.41923E-01	1.08288E-02
1.59607E-01	-8.37449E-01	-1.36786E-01	1.00037E-02
1.62025E-01	-8.19844E-01	-1.35131E-01	1.04187E-02
-1.70683E-01	-8.32136E-01	-1.33614E-01	8.89451E-03
-1.55003E-01	-8.35907E-01	-1.42631E-01	1.07341E-02
-1.32518E-01	-8.29381E-01	-1.23087E-01	1.11317E-02
-1.45234E-01	-8.47021E-01	-1.41050E-01	9.77511E-03
-1.31629E-01	-8.50276E-01	-1.30973E-01	1.02755E-02
-1.20489E-01	-8.44647E-01	-1.29726E-01	1.17146E-02
-1.23728E-01	-8.53203E-01	-1.39448E-01	1.13251E-02
-1.15161E-01	-8.58952E-01	-1.43976E-01	9.35083E-03
-1.09437E-01	-8.64136E-01	-1.48878E-01	8.90112E-03
-9.62657E-02	-8.72944E-01	-1.53492E-01	9.77138E-03
-8.71208E-02	-8.72520E-01	-1.48112E-01	9.83560E-03
-7.97085E-02	-8.72037E-01	-1.55208E-01	1.03574E-02
-6.83561E-02	-8.83854E-01	-1.51564E-01	1.03690E-02
-7.01251E-02	-8.84397E-01	-1.59702E-01	6.35142E-03
-6.26876E-02	-8.91337E-01	-1.53531E-01	8.86545E-03
-4.94310E-02	-8.88827E-01	-1.50676E-01	9.26760E-03
-4.21962E-02	-8.95982E-01	-1.56175E-01	8.24731E-03
-3.29274E-02	-9.03589E-01	-1.40042E-01	9.52511E-03
-1.64987E-02	-9.04490E-01	-1.51932E-01	1.02307E-02
-3.13761E-03	-9.03420E-01	-1.40276E-01	9.22187E-03
-1.69413E-03	-9.03867E-01	-1.53458E-01	8.85777E-03
1.40136E-03	-9.09321E-01	-1.46383E-01	1.00822E-02
1.50561E-02	-9.09262E-01	-1.49397E-01	9.04240E-03
1.76226E-02	-9.01231E-01	-1.53891E-01	1.01008E-02
2.44449E-02	-9.07306E-01	-1.50434E-01	9.48854E-03
2.67100E-02	-9.00324E-01	-1.56551E-01	8.92967E-03
4.01531E-02	-8.99158E-01	-1.53708E-01	8.28385E-03
5.77368E-02	-8.95241E-01	-1.50105E-01	1.05376E-02
6.08228E-02	-8.90658E-01	-1.41195E-01	1.04758E-02
6.75233E-02	-8.90120E-01	-1.49794E-01	1.13651E-02
8.41976E-02	-8.80935E-01	-1.52952E-01	1.07096E-02
9.25489E-02	-8.81933E-01	-1.46905E-01	1.00269E-02
8.77853E-02	-8.74780E-01	-1.36264E-01	1.19973E-02
9.82156E-02	-8.69919E-01	-1.34598E-01	1.12928E-02
1.10562E-01	-8.72472E-01	-1.45057E-01	8.96960E-03
1.00454E-01	-8.68722E-01	-1.23443E-01	1.12101E-02
1.12194E-01	-8.58183E-01	-1.16465E-01	9.94574E-03
